winery,wine,year,rating,num_reviews,region,price,type,body,acidity
Carmelo Rodero,Pago De Valtarrena,0.33089384645214853,1.8570067687037832,0.08995202558635394,Ribera del Duero,0.19615728328865062,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Emilio Moro,Malleolus de Sanchomartin,-0.33645049466517407,1.8570067687037832,0.08901918976545843,Ribera del Duero,0.8668453976764968,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Emilio Moro,Malleolus de Valderramiro,0.33089384645214853,1.8570067687037832,0.0654317697228145,Ribera del Duero,0.42001787310098304,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Pago de Carraovejas,Cuesta de Las Liebres,-0.5032865799445048,1.8570067687037832,0.05063965884861407,Ribera del Duero,0.47810545129579984,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Dominio del Bendito,El Titan del Bendito,0.33089384645214853,1.8570067687037832,0.04837420042643923,Toro,0.1385165326184093,Toro Red,1.296956309990759,0.23266979387308254
Emilio Moro,Malleolus de Sanchomartin,0.33089384645214853,1.8570067687037832,0.045842217484008525,Ribera del Duero,0.6344950848972296,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Bodegas Mauro,Terreus Paraje de Cueva Baja,0.33089384645214853,1.8570067687037832,0.038379530916844345,Castilla y Leon,0.5983020554066131,Tempranillo,-0.3502347824343055,-3.4582847873180653
Bodegas Mauro,Terreus Paraje de Cueva Baja,0.49772993173147917,1.8570067687037832,0.037180170575692964,Castilla y Leon,0.5451295799821269,Tempranillo,-0.3502347824343055,-3.4582847873180653
Vinedos de Paganos,La Nieta,0.6645660170108098,1.8570067687037832,0.03478144989339019,Rioja,0.7168007149240392,Rioja Red,-0.3502347824343055,0.23266979387308254
Marques de Murrieta,Dalmau Rioja,0.6645660170108098,1.8570067687037832,0.026252665245202558,Rioja,0.515638963360143,Rioja Red,-0.3502347824343055,0.23266979387308254
Sierra Cantabria,Finca el Bosque,0.33089384645214853,1.8570067687037832,0.025186567164179104,Rioja,0.46380697050938346,Rioja Red,-0.3502347824343055,0.23266979387308254
Vina Sastre,Pago de Santa Cruz,0.8314021022901404,1.8570067687037832,0.02478678038379531,Ribera del Duero,0.36371760500446826,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Carmelo Rodero,Pago De Valtarrena,0.49772993173147917,1.8570067687037832,0.023320895522388058,Ribera del Duero,0.18722073279714035,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Pago de Los Capellanes,Parcela El Picon Tinto,0.16405776117281787,1.8570067687037832,0.022921108742004263,Ribera del Duero,0.7275245755138516,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Emilio Moro,Malleolus de Sanchomartin,0.16405776117281787,1.8570067687037832,0.021455223880597014,Ribera del Duero,0.8132260947274351,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Pago de Los Capellanes,Parcela El Picon Tinto,-0.16961440938584343,1.8570067687037832,0.018656716417910446,Ribera del Duero,0.5451295799821269,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Casa Castillo,Cuvee N Vinas Viejas,0.33089384645214853,1.8570067687037832,0.017990405117270788,Jumilla,0.4021447721179624,Red,-0.3502347824343055,0.23266979387308254
Bodegas San Roman,Cartago Paraje de Pozo,0.16405776117281787,1.8570067687037832,0.017057569296375266,Toro,0.30107238605898123,Toro Red,1.296956309990759,0.23266979387308254
Bodegas Mauro,VS,0.8314021022901404,1.8570067687037832,0.014792110874200425,Castilla y Leon,0.2761394101876675,Tempranillo,-0.3502347824343055,-3.4582847873180653
Vinas del Vero,Blecua Somontano,-0.0027783241065127895,1.8570067687037832,0.014658848614072493,Somontano,0.3744414655942806,Red,-0.3502347824343055,0.23266979387308254
Bodegas Mauro,Terreus Paraje de Cueva Baja,0.8314021022901404,1.8570067687037832,0.013726012793176971,Castilla y Leon,0.5366398570151921,Tempranillo,-0.3502347824343055,-3.4582847873180653
Arzuaga,Amaya Arzuaga (Coleccion),0.49772993173147917,1.8570067687037832,0.013059701492537313,Ribera del Duero,0.3297587131367292,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Bodegas Mas Alta,La Creu Alta,-0.0027783241065127895,1.8570067687037832,0.012126865671641791,Priorato,0.5466487935656836,Priorat Red,-0.3502347824343055,0.23266979387308254
Dominio de Calogia,Tinto,0.9982381875694711,1.8570067687037832,0.011860341151385928,Ribera del Duero,0.35692582663092043,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Tomas Postigo,5o Ano Ribera del Duero Tinto,0.49772993173147917,1.8570067687037832,0.011727078891257996,Ribera del Duero,0.14298480786416445,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Cal Pla,Planots Priorat,-0.5032865799445048,1.8570067687037832,0.011593816631130065,Priorato,0.5274352100089365,Priorat Red,-0.3502347824343055,0.23266979387308254
Dominio del Bendito,El Titan del Bendito,0.8314021022901404,1.8570067687037832,0.011460554371002133,Toro,0.19615728328865062,Toro Red,1.296956309990759,0.23266979387308254
Ossian,Capitel,0.8314021022901404,1.8570067687037832,0.010927505330490406,Castilla y Leon,0.20116175156389632,Verdejo,-1.99742587485937,0.23266979387308254
Alto Moncayo,Aquilon Garnacha,0.33089384645214853,1.8570067687037832,0.010660980810234543,Campo de Borja,0.8302055406613048,Grenache,1.296956309990759,0.23266979387308254
Cepa 21,Horcajo,0.33089384645214853,1.8570067687037832,0.009994669509594881,Ribera del Duero,0.422698838248436,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Carmelo Rodero,Pago De Valtarrena,0.8314021022901404,1.8570067687037832,0.00986140724946695,Ribera del Duero,0.1742627345844504,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Bodegas Vilano,Tinto,0.9982381875694711,1.8570067687037832,0.009594882729211086,Ribera del Duero,0.1385165326184093,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Allende,Aurus,-1.337467006341158,1.8570067687037832,0.009328358208955223,Rioja,0.9651474530831098,Rioja Red,-0.3502347824343055,0.23266979387308254
Costers del Siurana,Dolc de L'Obac,-1.1706309210618273,1.8570067687037832,0.009195095948827291,Priorato,0.7974925832070777,Rioja Red,-0.08927558709354798,0.03561677721811278
Pago de Los Capellanes,Parcela El Picon Tinto,-0.33645049466517407,1.8570067687037832,0.00906183368869936,Ribera del Duero,0.9562109025915996,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Remirez de Ganuza,Trasnocho,-0.0027783241065127895,1.8570067687037832,0.008795309168443496,Rioja,0.48704200178731005,Rioja Red,-0.3502347824343055,0.23266979387308254
Pago de Los Capellanes,Doroteo Edicion Especial 25 Aniversario,0.33089384645214853,1.8570067687037832,0.008128997867803838,Ribera del Duero,0.2770330652368186,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Bodegas Valduero,Tierra Alta de 2 Racimos Gran Reserva,-0.33645049466517407,1.8570067687037832,0.007995735607675906,Ribera del Duero,0.48704200178731005,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Arzuaga,Reserva Especial Ribera del Duero,0.49772993173147917,1.8570067687037832,0.007729211087420042,Ribera del Duero,0.23681858802502231,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Hacienda Monasterio,Reserva Especial,0.33089384645214853,1.8570067687037832,0.007329424307036247,Ribera del Duero,0.45665773011617505,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Castillo Perelada,Finca Garbet,0.16405776117281787,1.8570067687037832,0.006663113006396589,Emporda,0.6344950848972296,Syrah,-0.3502347824343055,0.23266979387308254
Recaredo,Reserva Particular de Recaredo Brut Nature,-0.836958750503166,1.8570067687037832,0.005863539445628997,Cava,0.419124218051832,Cava,-3.6446169672844344,0.23266979387308254
Hacienda Monasterio,Reserva,0.6645660170108098,1.8570067687037832,0.005197228144989339,Ribera del Duero,0.1966041108132261,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Ysios,Finca Las Naves,0.49772993173147917,1.8570067687037832,0.005063965884861407,Rioja,0.8815013404825737,Rioja Red,-0.3502347824343055,0.23266979387308254
Contino,Vina del Olivo,-2.0048113474584808,1.8570067687037832,0.004664179104477612,Rioja,0.47363717605004463,Rioja Red,-0.3502347824343055,0.23266979387308254
Marques de Murrieta,Dalmau Rioja,-2.0048113474584808,1.8570067687037832,0.004530916844349681,Rioja,0.8310991957104558,Rioja Red,-0.3502347824343055,0.23266979387308254
Alto Moncayo,Aquilon Garnacha,0.49772993173147917,1.8570067687037832,0.004397654584221748,Campo de Borja,0.8302055406613048,Grenache,1.296956309990759,0.23266979387308254
Hacienda Solano,Pena Lobera,0.49772993173147917,1.8570067687037832,0.0042643923240938165,Ribera del Duero,0.339142091152815,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Bodegas Mas Alta,La Creu Alta,0.16405776117281787,1.8570067687037832,0.00373134328358209,Priorato,0.518319928507596,Priorat Red,-0.3502347824343055,0.23266979387308254
Francisco Garcia Perez,Adega do Moucho Treixadura,0.6645660170108098,1.8570067687037832,0.00373134328358209,Ribeiro,0.0580875781948168,Rioja Red,-0.08927558709354798,0.03561677721811278
Castano,Casa Cisca Monastrell,0.49772993173147917,1.8570067687037832,0.0031982942430703624,Yecla,0.06255585344057196,Monastrell,1.296956309990759,0.23266979387308254
Castillo de Cuzcurrita,Cerrado del Castillo Rioja,0.49772993173147917,1.8570067687037832,0.002931769722814499,Rioja,0.2229669347631814,Rioja Red,-0.3502347824343055,0.23266979387308254
Oxer Wines,Kalamity Rioja,0.8314021022901404,1.8570067687037832,0.0027985074626865674,Rioja,0.7770330652368186,Rioja Red,-0.3502347824343055,0.23266979387308254
Bodegas Yuste,Conde de Aldama Amontillado,-2.4219015606568073,1.8570067687037832,0.0027985074626865674,Jerez-Xeres-Sherry,0.5531724754244862,Sherry,-0.3502347824343055,0.23266979387308254
Bodegas 6o Elemento - Vino Sexto Elemento,Respeto,0.33089384645214853,1.8570067687037832,0.0026652452025586358,Utiel-Requena,0.012064343163538882,Red,-0.3502347824343055,0.23266979387308254
Proyecto Garnachas de Espana,El Garnacho Viejo de la Familia Acha,0.16405776117281787,1.8570067687037832,0.0026652452025586358,Rioja,0.46380697050938346,Rioja Red,-0.3502347824343055,0.23266979387308254
Matarromera,Ribera del Duero Prestigio,0.49772993173147917,1.8570067687037832,0.0026652452025586358,Ribera del Duero,0.23190348525469173,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Hacienda Monasterio,Reserva Especial,0.49772993173147917,1.8570067687037832,0.0021321961620469083,Ribera del Duero,0.5150134048257372,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Vall Llach,Idus,1.1650742728488017,1.8570067687037832,0.0021321961620469083,Priorato,0.05630026809651473,Priorat Red,-0.3502347824343055,0.23266979387308254
Sierra Cantabria,Amancio,0.6645660170108098,1.8570067687037832,0.0019989339019189766,Rioja,0.5178731009830205,Rioja Red,-0.3502347824343055,0.23266979387308254
Sierra Cantabria,Finca el Bosque,-1.8379752621791499,1.8570067687037832,0.0017324093816631133,Rioja,0.8936550491510277,Rioja Red,-0.3502347824343055,0.23266979387308254
Descendientes de J. Palacios,Valdafoz Bierzo (Corullon),-0.33645049466517407,1.8570067687037832,0.0017324093816631133,Bierzo,0.9606791778373548,Mencia,-1.99742587485937,0.23266979387308254
Ukan Winery,Tinto,0.9982381875694711,1.8570067687037832,0.0017324093816631133,Rioja Alavesa,0.11170688114387844,Rioja Red,-0.3502347824343055,0.23266979387308254
Finca Moncloa,Tintilla de Rota,0.6645660170108098,1.8570067687037832,0.0015991471215351816,Cadiz,0.1349419124218052,Rioja Red,-0.08927558709354798,0.03561677721811278
Bodegas Mas Alta,La Creu Alta,0.6645660170108098,1.8570067687037832,0.0014658848614072491,Priorato,0.5093833780160858,Priorat Red,-0.3502347824343055,0.23266979387308254
Vina Real,Rioja Gran Reserva,-4.507352626648441,1.8570067687037832,0.0013326226012793175,Rioja,0.8489722966934762,Rioja Red,-0.3502347824343055,0.23266979387308254
Dominio de Atauta,Valdegatiles Ribera del Duero,-0.16961440938584343,1.8570067687037832,0.0011993603411513858,Ribera del Duero,0.7001787310098301,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Micro Bio (MicroBio),Respublica Verdejo,0.49772993173147917,1.8570067687037832,0.0010660980810234541,Vino de Espana,0.4285075960679178,Verdejo,-1.99742587485937,0.23266979387308254
Finca Torremilanos,Torremilanos Coleccion Ribera del Duero,0.49772993173147917,1.8570067687037832,0.0009328358208955225,Ribera del Duero,0.11126005361930297,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Huerta de Albala,Taberner No. 1,-0.0027783241065127895,1.8570067687037832,0.0009328358208955225,Cadiz,0.46380697050938346,Red,-0.3502347824343055,0.23266979387308254
Gomez Cruzado,Vina Motulleri,-0.33645049466517407,1.8570067687037832,0.0006663113006396592,Rioja,0.4557640750670241,Rioja Red,-0.3502347824343055,0.23266979387308254
Abadia Retuerta,Cuvee Palomar,0.6645660170108098,1.8570067687037832,0.0006663113006396592,Sardon de Duero,0.2761394101876675,Red,-0.3502347824343055,0.23266979387308254
Dominio de Atauta,Valdegatiles Ribera del Duero,-0.0027783241065127895,1.8570067687037832,0.0005330490405117271,Ribera del Duero,0.7497765862377123,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Bodegas 6o Elemento - Vino Sexto Elemento,Respeto,0.6645660170108098,1.8570067687037832,0.0005330490405117271,Utiel-Requena,0.017426273458445052,Red,-0.3502347824343055,0.23266979387308254
Enate,Uno Tinto,-0.5032865799445048,1.8570067687037832,0.0003997867803837954,Somontano,0.9106344950848974,Red,-0.3502347824343055,0.23266979387308254
Benjamin de Rothschild - Vega Sicilia,Macan,0.6645660170108098,1.8570067687037832,0.0003997867803837954,Rioja,0.3748882931188562,Rioja Red,-0.3502347824343055,0.23266979387308254
Bodegas Aragonesas,Galiano Seleccion Especial,-0.0027783241065127895,1.8570067687037832,0.0003997867803837954,Campo de Borja,0.6429848078641645,Red,-0.3502347824343055,0.23266979387308254
Telmo Rodriguez,Molino Real,0.49772993173147917,1.8570067687037832,0.0003997867803837954,Malaga,0.12234137622877567,Rioja Red,-0.08927558709354798,0.03561677721811278
Tomas Postigo,5o Ano Ribera del Duero Tinto,0.6645660170108098,1.8570067687037832,0.00026652452025586375,Ribera del Duero,0.1648793565683646,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Acustic Celler,Etern Vinyes Molt Velles,0.49772993173147917,1.8570067687037832,0.00013326226012793166,Priorato,0.12957998212689903,Priorat Red,-0.3502347824343055,0.23266979387308254
Vina Pedrosa,40 Aniversario Gran Reserva,-0.16961440938584343,1.8570067687037832,0.0,Ribera del Duero,0.5987488829311886,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Recaredo,Corpinnat Enoteca Reserva Particular de Recaredo,-1.5043030916204887,1.8570067687037832,0.0,Cataluna,0.9115281501340483,Sparkling,-3.6446169672844344,0.23266979387308254
Pago de Carraovejas,Tinto,0.49772993173147917,0.9889343090608625,1.0,Ribera del Duero,0.01608579088471851,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Alion,Ribera del Duero,-0.0027783241065127895,0.9889343090608625,0.9874733475479744,Ribera del Duero,0.4021447721179624,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Alion,Ribera del Duero,0.16405776117281787,0.9889343090608625,0.9610874200426439,Ribera del Duero,0.2526362823949956,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Pintia,Toro,0.16405776117281787,0.9889343090608625,0.7779850746268657,Toro,0.36639857015192134,Toro Red,1.296956309990759,0.23266979387308254
Pago de Carraovejas,Tinto,0.8314021022901404,0.9889343090608625,0.7125533049040512,Ribera del Duero,0.15192135835567472,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Alion,Ribera del Duero,0.33089384645214853,0.9889343090608625,0.7116204690831557,Ribera del Duero,0.42001787310098304,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Pintia,Toro,0.33089384645214853,0.9889343090608625,0.660181236673774,Toro,0.37354781054512953,Toro Red,1.296956309990759,0.23266979387308254
Pago de Carraovejas,Tinto,0.6645660170108098,0.9889343090608625,0.654317697228145,Ribera del Duero,0.8394711874262198,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Aalto,PS (Pagos Seleccionados) Ribera del Duero,0.49772993173147917,0.9889343090608625,0.5844882729211087,Ribera del Duero,0.45263628239499554,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
La Rioja Alta,Gran Reserva 890,-1.337467006341158,0.9889343090608625,0.4554904051172708,Rioja,0.8668453976764968,Rioja Red,-0.3502347824343055,0.23266979387308254
Pintia,Toro,0.49772993173147917,0.9889343090608625,0.41218017057569295,Toro,0.1109025915996425,Toro Red,1.296956309990759,0.23266979387308254
Dominio de Pingus,Flor de Pingus,0.49772993173147917,0.9889343090608625,0.3813965884861407,Ribera del Duero,0.6607685433422699,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Bodegas El Nido,Clio,0.33089384645214853,0.9889343090608625,0.3580756929637527,Jumilla,0.04647006255585345,Red,-0.3502347824343055,0.23266979387308254
Dominio de Pingus,Flor de Pingus,0.16405776117281787,0.9889343090608625,0.3578091684434968,Ribera del Duero,0.8668453976764968,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Dominio de Pingus,Flor de Pingus,-0.5032865799445048,0.9889343090608625,0.3366204690831557,Ribera del Duero,0.8668453976764968,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Dominio de Pingus,Flor de Pingus,0.33089384645214853,0.9889343090608625,0.3338219616204691,Ribera del Duero,0.8668453976764968,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Bodegas El Nido,Clio,0.49772993173147917,0.9889343090608625,0.2935767590618337,Jumilla,0.03351206434316356,Red,-0.3502347824343055,0.23266979387308254
Bodegas El Nido,Clio,0.6645660170108098,0.9889343090608625,0.29251066098081024,Jumilla,0.10277033065236818,Red,-0.3502347824343055,0.23266979387308254
Aalto,PS (Pagos Seleccionados) Ribera del Duero,-0.33645049466517407,0.9889343090608625,0.2907782515991471,Ribera del Duero,0.32171581769436997,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Pago de Carraovejas,Tinto,0.9982381875694711,0.9889343090608625,0.2823827292110874,Ribera del Duero,0.05183199285075957,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Benjamin de Rothschild - Vega Sicilia,Macan,0.16405776117281787,0.9889343090608625,0.2511993603411514,Rioja,0.2765862377122431,Rioja Red,-0.3502347824343055,0.23266979387308254
Aalto,Tinto,0.8314021022901404,0.9889343090608625,0.2450692963752665,Ribera del Duero,0.046916890080428986,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Bodegas El Nido,Clio,0.8314021022901404,0.9889343090608625,0.19922707889125799,Jumilla,0.3024948751230545,Red,-0.3502347824343055,0.23266979387308254
Alto Moncayo,Garnacha,0.6645660170108098,0.9889343090608625,0.19696162046908314,Campo de Borja,0.14539767649687224,Grenache,1.296956309990759,0.23266979387308254
Pago de Los Capellanes,Parcela El Nogal Tinto,0.33089384645214853,0.9889343090608625,0.18230277185501065,Ribera del Duero,0.15996425379803397,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Benjamin de Rothschild - Vega Sicilia,Macan,0.33089384645214853,0.9889343090608625,0.17590618336886993,Rioja,0.3655049151027704,Rioja Red,-0.3502347824343055,0.23266979387308254
Belondrade,Belondrade y Lurton,0.8314021022901404,0.9889343090608625,0.15551705756929637,Rueda,0.043342269883824835,Verdejo,-1.99742587485937,0.23266979387308254
Pago de Los Capellanes,Parcela El Nogal Tinto,0.16405776117281787,0.9889343090608625,0.15165245202558633,Ribera del Duero,0.11572832886505813,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Pago de Carraovejas,Reserva,0.16405776117281787,0.9889343090608625,0.14965351812366737,Ribera del Duero,0.371584661233723,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Dominio de Pingus,Flor de Pingus,0.6645660170108098,0.9889343090608625,0.14245735607675905,Ribera del Duero,0.7327971403038427,Ribera Del Duero Red,1.296956309990759,0.23266979387308254
Remirez de Ganuza,Rioja Reserva,-0.16961440938584343,0.9889343090608625,0.1417910447761194,Rioja,0.19436997319034854,Rioja Red,-0.3502347824343055,0.23266979387308254
Muga,Prado Enea Gran Reserva,0.16405776117281787,0.9889343090608625,0.13179637526652452,Rioja,0.20554066130473636,Rioja Red,-0.3502347824343055,0.23266979387308254
Remirez de Ganuza,Rioja Reserva,-0.33645049466517407,0.9889343090608625,0.13152985074626863,Rioja,0.28507596067917784,Rioja Red,-0.3502347824343055,0.23266979387308254
Belondrade,Belondrade y Lurton,0.9982381875694711,0.9889343090608625,0.12473347547974413,Rueda,0.08668453976764973,Verdejo,-1.99742587485937,0.23266979387308254
Bodegas Tradicion,Pedro Ximenez Tradicion 20 Years Old Vos,0.4143118890918138,0.9889343090608625,0.11047441364605544,Jerez Pedro Ximenes (PX),0.3655049151027704,Pedro Ximenez,1.296956309990759,-7.149239368509213
Muga,Torre Muga,0.49772993173147917,0.9889343090608625,0.10834221748400853,Rioja,0.37980339588918677,Rioja Red,-0.3502347824343055,0.23266979387308254
