winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
Vega Sicilia,Valbuena 5o,2017,0.8333333333333339,0.09617097061442564,Espana,Ribera del Duero,0.5614666955955737,Ribera Del Duero Red,1.0,0.0
Bodega Numanthia,Termanthia,2005,0.8333333333333339,0.09439002671415851,Espana,Toro,0.8748535474072467,Toro Red,1.0,0.0
Alto Moncayo,Aquilon Garnacha,2011,0.8333333333333339,0.08726625111308994,Espana,Campo de Borja,0.44868735083532224,Grenache,1.0,0.0
Bodegas Roda,Cirsion Rioja,2000,0.8333333333333339,0.05520926090828139,Espana,Rioja,0.7355174658277284,Rioja Red,0.5,0.0
Bodegas El Nido,El Nido,2019,0.8333333333333339,0.048975957257346395,Espana,Jumilla,0.6092427858537643,Red,0.5,0.0
Martinet,Cami Pesseroles,2006,0.8333333333333339,0.03561887800534283,Espana,Priorato,0.7697982208722065,Priorat Red,0.5,0.0
Clos Erasmus,Daphne Glorian Red,2007,0.8333333333333339,0.02315227070347284,Espana,Priorato,0.8527229333911911,Red,0.5,0.0
Bodegas Amaren,El Regollar,2016,0.8333333333333339,0.021371326803205696,Espana,Rioja,0.31416793230635714,Rioja Red,0.5,0.0
Teso La Monja,Alabaster,2018,0.8333333333333339,0.01780943900267142,Espana,Toro,0.5137339986981991,Toro Red,1.0,0.0
Equipo Navazos,La Bota 78 de Oloroso,N.V.,0.8333333333333339,0.014247551202137134,Espana,Manzanilla,0.3908440008678672,Sherry,0.5,0.0
Morca,Touran,2018,0.8333333333333339,0.014247551202137134,Espana,Campo de Borja,0.3838142764157084,Grenache,1.0,0.0
Rafael Palacios,Sorte O Soro Val do Bibei,2019,0.8333333333333339,0.01068566340160285,Espana,Valdeorras,0.8216966804078976,Unknown,0.7999999999999998,0.0
Dehesa de Los Canonigos,Gran Reserva,2001,0.8333333333333339,0.005342831700801427,Espana,Ribera del Duero,0.7795617270557604,Ribera Del Duero Red,1.0,0.0
Vina Sastre,Regina Vides Ribera del Duero,1998,0.8333333333333339,0.004452359750667854,Espana,Ribera del Duero,0.3848991104361033,Ribera Del Duero Red,1.0,0.0
Miguel Merino,La Loma,2018,0.8333333333333339,0.0035618878005342844,Espana,Rioja Alta,0.1757431113039705,Rioja Red,0.5,0.0
Gutierrez de la Vega,Recondita Armonia Monastrell Dulce,1987,0.8333333333333339,0.0017809439002671422,Espana,Alicante,0.3315252766326752,Unknown,0.30000000000000004,0.0
Aalto,PS (Pagos Seleccionados) Ribera del Duero,2019,0.6666666666666661,0.9643811219946572,Espana,Ribera del Duero,0.3100455630288566,Ribera Del Duero Red,1.0,0.0
Emilio Moro,Malleolus de Sanchomartin,2011,0.6666666666666661,0.5948352626892254,Espana,Ribera del Duero,0.5185506617487524,Ribera Del Duero Red,1.0,0.0
Emilio Moro,Malleolus de Valderramiro,2015,0.6666666666666661,0.43722172751558325,Espana,Ribera del Duero,0.3015838576697765,Ribera Del Duero Red,1.0,0.0
Pago de Carraovejas,Cuesta de Las Liebres,2010,0.6666666666666661,0.3383793410507569,Espana,Ribera del Duero,0.3297895422000434,Ribera Del Duero Red,1.0,0.0
Dominio del Bendito,El Titan del Bendito,2015,0.6666666666666661,0.3232413178984862,Espana,Toro,0.1648947711000217,Toro Red,1.0,0.0
Vinedos de Paganos,La Nieta,2017,0.6666666666666661,0.23241317898486197,Espana,Rioja,0.4456932089390323,Rioja Red,0.5,0.0
Bodegas Roda,Cirsion Rioja,2007,0.6666666666666661,0.19323241317898485,Espana,Rioja,0.6053373833803427,Rioja Red,0.5,0.0
Bodegas Roda,Cirsion Rioja,2012,0.6666666666666661,0.18343722172751556,Espana,Rioja,0.7284877413755695,Rioja Red,0.5,0.0
Bodega Contador (Benjamin Romeo),Contador Rioja,2011,0.6666666666666661,0.17809439002671415,Espana,Rioja,0.9307875894988067,Rioja Red,0.5,0.0
Marques de Murrieta,Dalmau Rioja,2017,0.6666666666666661,0.17542297417631345,Espana,Rioja,0.3480147537426774,Rioja Red,0.5,0.0
Sierra Cantabria,Finca el Bosque,2015,0.6666666666666661,0.16829919857524486,Espana,Rioja,0.3228466044695162,Rioja Red,0.5,0.0
Vina Sastre,Pago de Santa Cruz,2018,0.6666666666666661,0.16562778272484416,Espana,Ribera del Duero,0.27424604035582556,Ribera Del Duero Red,1.0,0.0
Mas d'en Gil,Clos Fonta Priorat,2004,0.6666666666666661,0.15761353517364202,Espana,Priorato,0.6270340637882403,Priorat Red,0.5,0.0
Carmelo Rodero,Pago De Valtarrena,2016,0.6666666666666661,0.15583259127337487,Espana,Ribera del Duero,0.1885441527446301,Ribera Del Duero Red,1.0,0.0
Pago de Los Capellanes,Parcela El Picon Tinto,2014,0.6666666666666661,0.15316117542297417,Espana,Ribera del Duero,0.45090041223692773,Ribera Del Duero Red,1.0,0.0
Emilio Moro,Malleolus de Sanchomartin,2014,0.6666666666666661,0.14336598397150488,Espana,Ribera del Duero,0.4925146452592753,Ribera Del Duero Red,1.0,0.0
Vega Sicilia,Valbuena 5o,1992,0.6666666666666661,0.13446126447016918,Espana,Ribera del Duero,0.8223041874593187,Ribera Del Duero Red,1.0,0.0
Pago de Los Capellanes,Parcela El Picon Tinto,2012,0.6666666666666661,0.1246660730186999,Espana,Ribera del Duero,0.3623345628118898,Ribera Del Duero Red,1.0,0.0
Casa Castillo,Cuvee N Vinas Viejas,2015,0.6666666666666661,0.12021371326803205,Espana,Jumilla,0.2929051855066175,Red,0.5,0.0
Bodegas San Roman,Cartago Paraje de Pozo,2014,0.6666666666666661,0.11398040961709706,Espana,Toro,0.24382729442395312,Toro Red,1.0,0.0
Bodega Numanthia,Termanthia,2014,0.6666666666666661,0.10863757791629565,Espana,Toro,0.8895638967238012,Toro Red,1.0,0.0
Vega Sicilia,Valbuena 5o,1989,0.6666666666666661,0.10507569011576136,Espana,Ribera del Duero,0.9679756997179431,Ribera Del Duero Red,1.0,0.0
Remirez de Ganuza,Maria Remirez de Ganuza,2005,0.6666666666666661,0.09884238646482636,Espana,Rioja,0.666088088522456,Rioja Red,0.5,0.0
Teso La Monja,Alabaster,2017,0.6666666666666661,0.09439002671415851,Espana,Toro,0.6177044912128443,Toro Red,1.0,0.0
Bodegas Mas Alta,La Creu Alta,2013,0.6666666666666661,0.08103294746215495,Espana,Priorato,0.3630722499457583,Priorat Red,0.5,0.0
Dominio de Calogia,Tinto,2019,0.6666666666666661,0.0792520035618878,Espana,Ribera del Duero,0.27094814493382513,Ribera Del Duero Red,1.0,0.0
Cal Pla,Planots Priorat,2010,0.6666666666666661,0.07747105966162066,Espana,Priorato,0.3537426773703623,Priorat Red,0.5,0.0
Dominio del Bendito,El Titan del Bendito,2018,0.6666666666666661,0.0765805877114871,Espana,Toro,0.19288348882620962,Toro Red,1.0,0.0
Ossian,Capitel,2018,0.6666666666666661,0.0730186999109528,Espana,Castilla y Leon,0.19531351703189412,Verdejo,0.0,0.0
Arzuaga,Gran Arzuaga Ribera del Duero,2004,0.6666666666666661,0.07123775601068566,Espana,Ribera del Duero,0.6591451507919288,Ribera Del Duero Red,1.0,0.0
Alto Moncayo,Aquilon Garnacha,2015,0.6666666666666661,0.07123775601068566,Espana,Campo de Borja,0.5007593838142764,Grenache,1.0,0.0
Cepa 21,Horcajo,2015,0.6666666666666661,0.06678539626001781,Espana,Ribera del Duero,0.30288565849425036,Ribera Del Duero Red,1.0,0.0
Carmelo Rodero,Pago De Valtarrena,2018,0.6666666666666661,0.06589492430988424,Espana,Ribera del Duero,0.1822521154263398,Ribera Del Duero Red,1.0,0.0
Bodegas Vilano,Tinto,2019,0.6666666666666661,0.0641139804096171,Espana,Ribera del Duero,0.1648947711000217,Ribera Del Duero Red,1.0,0.0
Allende,Aurus,2005,0.6666666666666661,0.06233303650934996,Espana,Rioja,0.5662833586461271,Rioja Red,0.5,0.0
Pago de Los Capellanes,Parcela El Picon Tinto,2011,0.6666666666666661,0.060552092609082814,Espana,Ribera del Duero,0.5619440225645476,Ribera Del Duero Red,1.0,0.0
Remirez de Ganuza,Trasnocho,2013,0.6666666666666661,0.05877114870881567,Espana,Rioja,0.3341288782816229,Rioja Red,0.5,0.0
Bodegas Roda,Cirsion Rioja,2017,0.6666666666666661,0.05788067675868211,Espana,Rioja,0.6266001301800824,Rioja Red,0.5,0.0
Pago de Los Capellanes,Doroteo Edicion Especial 25 Aniversario,2015,0.6666666666666661,0.05431878895814782,Espana,Ribera del Duero,0.23215448036450426,Ribera Del Duero Red,1.0,0.0
Bodegas Valduero,Tierra Alta de 2 Racimos Gran Reserva,2011,0.6666666666666661,0.053428317008014245,Espana,Ribera del Duero,0.3341288782816229,Ribera Del Duero Red,1.0,0.0
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,2011,0.6666666666666661,0.053428317008014245,Espana,Rioja,0.8223041874593187,Rioja Red,0.5,0.0
Vega Sicilia,Valbuena 5o,1980,0.6666666666666661,0.052537845057880686,Espana,Ribera del Duero,0.8223041874593187,Ribera Del Duero Red,1.0,0.0
Arzuaga,Reserva Especial Ribera del Duero,2016,0.6666666666666661,0.05164737310774711,Espana,Ribera del Duero,0.2126274679973964,Ribera Del Duero Red,1.0,0.0
Hacienda Monasterio,Reserva Especial,2015,0.6666666666666661,0.048975957257346395,Espana,Ribera del Duero,0.3193751356042525,Ribera Del Duero Red,1.0,0.0
Castillo Perelada,Finca Garbet,2014,0.6666666666666661,0.044523597506678544,Espana,Emporda,0.40572792362768495,Syrah,0.5,0.0
Osborne,Solera India Oloroso Rare Sherry,N.V.,0.6666666666666661,0.04363312555654497,Espana,Jerez-Xeres-Sherry,0.8005641136906053,Sherry,0.5,0.0
Marques de Grinon,AAA,2008,0.6666666666666661,0.033837934105075684,Espana,Dominio de Valdepusa,0.6807550444781948,Red,0.5,0.0
Alto Moncayo,Aquilon Garnacha,2016,0.6666666666666661,0.029385574354407838,Espana,Campo de Borja,0.5007593838142764,Grenache,1.0,0.0
Dominio del Aguila,Gran Reserva Penas Aladas,2014,0.6666666666666661,0.029385574354407838,Espana,Ribera del Duero,0.9260143198090692,Ribera Del Duero Red,1.0,0.0
Bodegas Mas Alta,La Creu Alta,2014,0.6666666666666661,0.02493321460373998,Espana,Priorato,0.3493165545671512,Priorat Red,0.5,0.0
Castano,Casa Cisca Monastrell,2016,0.6666666666666661,0.021371326803205696,Espana,Yecla,0.1280104144065958,Monastrell,1.0,0.0
La Legua,Capricho,2014,0.6666666666666661,0.019590382902938557,Espana,Cigales,0.0944644942503797,Red,0.5,0.0
Castillo de Cuzcurrita,Cerrado del Castillo Rioja,2016,0.6666666666666661,0.019590382902938557,Espana,Rioja,0.20590149707094815,Rioja Red,0.5,0.0
Oxer Wines,Kalamity Rioja,2018,0.6666666666666661,0.018699910952804984,Espana,Rioja,0.4749403341288783,Rioja Red,0.5,0.0
Bodegas Yuste,Conde de Aldama Amontillado,N.V.,0.6666666666666661,0.018699910952804984,Espana,Jerez-Xeres-Sherry,0.3662399652853114,Sherry,0.5,0.0
Vega Sicilia,Valbuena 5o,1979,0.6666666666666661,0.018699910952804984,Espana,Ribera del Duero,0.8223041874593187,Ribera Del Duero Red,1.0,0.0
Proyecto Garnachas de Espana,El Garnacho Viejo de la Familia Acha,2014,0.6666666666666661,0.01780943900267142,Espana,Rioja,0.3228466044695162,Rioja Red,0.5,0.0
Matarromera,Ribera del Duero Prestigio,2016,0.6666666666666661,0.01780943900267142,Espana,Ribera del Duero,0.21024083315252767,Ribera Del Duero Red,1.0,0.0
Hacienda Monasterio,Reserva Especial,2016,0.6666666666666661,0.014247551202137134,Espana,Ribera del Duero,0.34771100021696677,Ribera Del Duero Red,1.0,0.0
Vall Llach,Idus,2020,0.6666666666666661,0.014247551202137134,Espana,Priorato,0.12497287914949012,Priorat Red,0.5,0.0
Sierra Cantabria,Amancio,2017,0.6666666666666661,0.013357079252003561,Espana,Rioja,0.34909958776307226,Rioja Red,0.5,0.0
Descendientes de J. Palacios,Valdafoz Bierzo (Corullon),2011,0.6666666666666661,0.011576135351736423,Espana,Bierzo,0.5641136906053373,Mencia,0.0,0.0
Ukan Winery,Tinto,2019,0.6666666666666661,0.011576135351736423,Espana,Rioja Alavesa,0.15187676285528315,Rioja Red,0.5,0.0
Finca Moncloa,Tintilla de Rota,2017,0.6666666666666661,0.01068566340160285,Espana,Cadiz,0.1631590366673899,Unknown,0.7000000000000002,0.0
Vina Real,Rioja Gran Reserva,1986,0.6666666666666661,0.008904719501335707,Espana,Rioja,0.5098719895855933,Rioja Red,0.5,0.0
Micro Bio (MicroBio),Respublica Verdejo,2016,0.6666666666666661,0.007123775601068565,Espana,Vino de Espana,0.30570622694727706,Verdejo,0.0,0.0
Dominio del Aguila,Gran Reserva Penas Aladas,2015,0.6666666666666661,0.007123775601068565,Espana,Ribera del Duero,0.7802126274679974,Ribera Del Duero Red,1.0,0.0
Terroir Al Limit Soc. Lda,Les Tosses,2016,0.6666666666666661,0.007123775601068565,Espana,Priorato,0.8698199175526143,Priorat Red,0.5,0.0
Finca Torremilanos,Torremilanos Coleccion Ribera del Duero,2016,0.6666666666666661,0.006233303650934996,Espana,Ribera del Duero,0.1516597960512042,Ribera Del Duero Red,1.0,0.0
Huerta de Albala,Taberner No. 1,2013,0.6666666666666661,0.006233303650934996,Espana,Cadiz,0.3228466044695162,Red,0.5,0.0
Gomez Cruzado,Vina Motulleri,2011,0.6666666666666661,0.004452359750667854,Espana,Rioja,0.3189412019960946,Rioja Red,0.5,0.0
Castell d'Encus,Saktih,2013,0.6666666666666661,0.004452359750667854,Espana,Costers del Segre,0.8234758082013452,Red,0.5,0.0
Abadia Retuerta,Cuvee Palomar,2017,0.6666666666666661,0.004452359750667854,Espana,Sardon de Duero,0.2317205467563463,Red,0.5,0.0
Bodegas 6o Elemento - Vino Sexto Elemento,Respeto,2017,0.6666666666666661,0.0035618878005342844,Espana,Utiel-Requena,0.10609676719461922,Red,0.5,0.0
Enate,Uno Tinto,2010,0.6666666666666661,0.0026714158504007116,Espana,Somontano,0.539813408548492,Red,0.5,0.0
Bodegas Aragonesas,Galiano Seleccion Especial,2013,0.6666666666666661,0.0026714158504007116,Espana,Campo de Borja,0.40985029290518554,Red,0.5,0.0
Tomas Postigo,5o Ano Ribera del Duero Tinto,2017,0.6666666666666661,0.0017809439002671422,Espana,Ribera del Duero,0.17769581254068129,Ribera Del Duero Red,1.0,0.0
Acustic Celler,Etern Vinyes Molt Velles,2016,0.6666666666666661,0.0008904719501335728,Espana,Priorato,0.1605554350184422,Priorat Red,0.5,0.0
Vina Pedrosa,40 Aniversario Gran Reserva,2012,0.6666666666666661,0.0,Espana,Ribera del Duero,0.3883705793013669,Ribera Del Duero Red,1.0,0.0
Osborne,Solera BC-200,N.V.,0.6666666666666661,0.0,Espana,Jerez-Xeres-Sherry,0.8322846604469516,Sherry,0.5,0.0
Pago de Carraovejas,Reserva,2014,0.5,1.0,Espana,Ribera del Duero,0.2780660602822895,Ribera Del Duero Red,1.0,0.0
Dominio de Pingus,Flor de Pingus,2017,0.5,0.9519145146927872,Espana,Ribera del Duero,0.4534606205250597,Ribera Del Duero Red,1.0,0.0
Muga,Prado Enea Gran Reserva,2014,0.5,0.8806767586821015,Espana,Rioja,0.1974397917118681,Rioja Red,0.5,0.0
Remirez de Ganuza,Rioja Reserva,2011,0.5,0.8788958147818344,Espana,Rioja,0.23605988283792578,Rioja Red,0.5,0.0
Clos Mogador,Priorat,2015,0.5,0.8281389136242209,Espana,Priorato,0.6137990887394228,Priorat Red,0.5,0.0
Muga,Torre Muga,2016,0.5,0.7239536954585931,Espana,Rioja,0.2820568453026687,Rioja Red,0.5,0.0
Benjamin de Rothschild - Vega Sicilia,Macan,2016,0.5,0.7016918967052538,Espana,Rioja,0.25385116077240183,Rioja Red,0.5,0.0
Bodega Numanthia,Termanthia,2010,0.5,0.6268922528940338,Espana,Toro,0.7051421132566716,Toro Red,1.0,0.0
Emilio Moro,Malleolus de Valderramiro,2011,0.5,0.6179875333926982,Espana,Ribera del Duero,0.7309611629420698,Ribera Del Duero Red,1.0,0.0
Clos Mogador,Priorat,2017,0.5,0.5707925200356189,Espana,Priorato,0.2581904968539813,Priorat Red,0.5,0.0
Marques de Murrieta,Dalmau Rioja,2014,0.5,0.5494211932324132,Espana,Rioja,0.26947277066608805,Rioja Red,0.5,0.0
La Rioja Alta,Gran Reserva 890,1995,0.5,0.4888691006233304,Espana,Rioja,0.5282273812106747,Rioja Red,0.5,0.0
Bodegas El Nido,Clio,2019,0.5,0.46749777382012464,Espana,Jumilla,0.18138424821002386,Red,0.5,0.0
Muga,Aro,2015,0.5,0.44879786286731965,Espana,Rioja,0.711217183770883,Rioja Red,0.5,0.0
Senorio de San Vicente,San Vicente Rioja,2017,0.5,0.42742653606411396,Espana,Rioja,0.12714254719027987,Rioja Red,0.5,0.0
Carmelo Rodero,Ribera del Duero TSM,2017,0.5,0.42564559216384684,Espana,Ribera del Duero,0.216315903666739,Ribera Del Duero Red,1.0,0.0
Vina Sastre,Pago de Santa Cruz,2016,0.5,0.42386464826357967,Espana,Ribera del Duero,0.30570622694727706,Ribera Del Duero Red,1.0,0.0
Bodegas Valduero,Ribera Del Duero Reserva Premium 6 Anos,2011,0.5,0.4229741763134461,Espana,Ribera del Duero,0.1874593187242352,Ribera Del Duero Red,1.0,0.0
Costers del Siurana,Clos de L'Obac,2005,0.5,0.4167408726625111,Espana,Priorato,0.3791348553286639,Priorat Red,0.5,0.0
Arzuaga,Reserva Ribera del Duero,2017,0.5,0.402493321460374,Espana,Ribera del Duero,0.11412453894554134,Ribera Del Duero Red,1.0,0.0
Francisco Barona,Ribera Del Duero,2018,0.5,0.3891362422083704,Espana,Ribera del Duero,0.1316988500759384,Ribera Del Duero Red,1.0,0.0
Vina Sastre,Pago de Santa Cruz,2015,0.5,0.3517364203027604,Espana,Ribera del Duero,0.33608157951833373,Ribera Del Duero Red,1.0,0.0
Bodegas Valduero,Ribera Del Duero Reserva Premium 6 Anos,2012,0.5,0.33926981300089043,Espana,Ribera del Duero,0.23215448036450426,Ribera Del Duero Red,1.0,0.0
Juan Gil,Bruto,2018,0.5,0.3196794300979519,Espana,Jumilla,0.13972662182686052,Monastrell,1.0,0.0
Lan,Culmen Reserva Rioja,2015,0.5,0.30276046304541404,Espana,Rioja,0.16164026903883708,Rioja Red,0.5,0.0
Clos Mogador,Priorat,2018,0.5,0.2769367764915405,Espana,Priorato,0.24361032761987417,Priorat Red,0.5,0.0
Juan Gil,Bruto,2017,0.5,0.26447016918967053,Espana,Jumilla,0.10935126925580385,Monastrell,1.0,0.0
Remirez de Ganuza,Trasnocho,2011,0.5,0.24577025823686555,Espana,Rioja,0.4556302885658494,Rioja Red,0.5,0.0
Hacienda Monasterio,Reserva,2016,0.5,0.24220837043633126,Espana,Ribera del Duero,0.2189195053156867,Ribera Del Duero Red,1.0,0.0
R. Lopez de Heredia,Vina Tondonia Gran Reserva,1995,0.5,0.23775601068566338,Espana,Rioja,0.7138207854198307,Rioja Red,0.5,0.0
Abadia Retuerta,Petit Verdot,2015,0.5,0.23241317898486197,Espana,Sardon de Duero,0.4443480147537427,Red,0.5,0.0
Tomas Postigo,5o Ano Ribera del Duero Tinto,2011,0.5,0.2128227960819234,Espana,Ribera del Duero,0.27945324365372104,Ribera Del Duero Red,1.0,0.0
Abadia Retuerta,Petit Verdot,2014,0.5,0.19946571682991984,Espana,Sardon de Duero,0.7441093512692557,Red,0.5,0.0
Sierra Cantabria,Amancio,2012,0.5,0.19679430097951914,Espana,Rioja,0.3666738988934693,Rioja Red,0.5,0.0
Adama Wines,Tinto,2009,0.5,0.18165627782724844,Espana,Ribera del Duero,0.14536775873291388,Ribera Del Duero Red,1.0,0.0
Muga,Aro,2016,0.5,0.17542297417631345,Espana,Rioja,0.7351269255803862,Rioja Red,0.5,0.0
Milsetentayseis,Tinto,2018,0.5,0.17186108637577915,Espana,Ribera del Duero,0.20568453026686917,Ribera Del Duero Red,1.0,0.0
Vina Sastre,Pago de Santa Cruz,2017,0.5,0.17097061442564557,Espana,Ribera del Duero,0.15361249728791496,Ribera Del Duero Red,1.0,0.0
Espectacle del Montsant,Tinto,2013,0.5,0.16829919857524486,Espana,Montsant,0.6615317856367975,Montsant Red,0.5,0.0
Tinto Pesquera,Millenium Gran Reserva,2015,0.5,0.1674087266251113,Espana,Ribera del Duero,0.31243219787372534,Ribera Del Duero Red,1.0,0.0
Vina Sastre,Regina Vides Ribera del Duero,2011,0.5,0.1674087266251113,Espana,Ribera del Duero,0.47949663701453676,Ribera Del Duero Red,1.0,0.0
Alvaro Palacios,Finca Dofi,2006,0.5,0.16206589492430987,Espana,Priorato,0.3015838576697765,Priorat Red,0.5,0.0
Arzuaga,Gran Reserva Ribera del Duero,2015,0.5,0.16028495102404272,Espana,Ribera del Duero,0.32753308743762205,Ribera Del Duero Red,1.0,0.0
Dominio de Pingus,Flor de Pingus,2019,0.5,0.15672306322350846,Espana,Ribera del Duero,0.49034497721848563,Ribera Del Duero Red,1.0,0.0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2015,0.5,0.15316117542297417,Espana,Priorato,0.25385116077240183,Priorat Red,0.5,0.0
Clos Mogador,Priorat,2003,0.5,0.15227070347284058,Espana,Priorato,0.3883705793013669,Priorat Red,0.5,0.0
Allende,Calvario Rioja,2009,0.5,0.15048975957257346,Espana,Rioja,0.5227598177478845,Rioja Red,0.5,0.0
Bodegas Valduero,Ribera del Duero Una Cepa I,2017,0.5,0.15048975957257346,Espana,Ribera del Duero,0.0911260577131699,Ribera Del Duero Red,1.0,0.0
Matarromera,Ribera del Duero Prestigio,2015,0.5,0.14692787177203917,Espana,Ribera del Duero,0.21050119331742242,Ribera Del Duero Red,1.0,0.0
Vina Sastre,Regina Vides Ribera del Duero,2014,0.5,0.14603739982190558,Espana,Ribera del Duero,0.43133000650900416,Ribera Del Duero Red,1.0,0.0
Familia Torres,Grans Muralles,2015,0.5,0.14603739982190558,Espana,Conca de Barbera,0.7159904534606205,Red,0.5,0.0
Pazo Barrantes,Gran Vino Albarino,2019,0.5,0.14514692787177202,Espana,Rias Baixas,0.12757648079843784,Albarino,0.0,0.0
Arzuaga,Reserva Especial Ribera del Duero,2015,0.5,0.14425645592163847,Espana,Ribera del Duero,0.19960945975265784,Ribera Del Duero Red,1.0,0.0
Tio Pepe,Cuatro Palmas Amontillado,N.V.,0.5,0.14336598397150488,Espana,Jerez Amontillado,0.4632675200694294,Sherry,0.5,0.0
Abadia Retuerta,Pago Garduna,2016,0.5,0.14336598397150488,Espana,Castilla y Leon,0.287914949012801,Syrah,0.5,0.0
Belondrade,Belondrade y Lurton,2020,0.5,0.14158504007123773,Espana,Rueda,0.14493382512475592,Verdejo,0.0,0.0
Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2017,0.5,0.13268032056990203,Espana,Rioja,0.270774571490562,Rioja Red,0.5,0.0
Sierra Cantabria,Finca el Bosque,2016,0.5,0.13178984861976847,Espana,Rioja,0.3274029073551747,Rioja Red,0.5,0.0
Bodega Contador (Benjamin Romeo),Que Bonito Cacareaba Blanco,2018,0.5,0.12911843276936774,Espana,Rioja,0.19457582989802563,Rioja White,0.0,0.0
Tomas Postigo,5o Ano Ribera del Duero Tinto,2014,0.5,0.1246660730186999,Espana,Ribera del Duero,0.22764157083966152,Ribera Del Duero Red,1.0,0.0
Sierra Cantabria,Amancio,2015,0.5,0.11665182546749776,Espana,Rioja,0.36645693208939034,Rioja Red,0.5,0.0
Vina Sastre,Regina Vides Ribera del Duero,2016,0.5,0.10596616206589492,Espana,Ribera del Duero,0.2822738121067477,Ribera Del Duero Red,1.0,0.0
Martinet,Cami Pesseroles,2009,0.5,0.10329474621549421,Espana,Priorato,0.5806031677153396,Priorat Red,0.5,0.0
Dominio del Aguila,Reserva,2018,0.5,0.10329474621549421,Espana,Ribera del Duero,0.23562594922976782,Ribera Del Duero Red,1.0,0.0
Sierra Cantabria,Amancio,2014,0.5,0.10240427426536064,Espana,Rioja,0.3015838576697765,Rioja Red,0.5,0.0
Cruz de Alba,Finca Los Hoyales Ribera del Duero,2015,0.5,0.10240427426536064,Espana,Ribera del Duero,0.2234758082013452,Ribera Del Duero Red,1.0,0.0
Abadia Retuerta,Pago Garduna,2009,0.5,0.09528049866429207,Espana,Castilla y Leon,0.29550878715556517,Syrah,0.5,0.0
Bodegas Mas Alta,La Basseta,2013,0.5,0.09528049866429207,Espana,Priorato,0.2278151442829247,Priorat Red,0.5,0.0
Territorio Luthier,Territorio Luthier Reserva,2016,0.5,0.0917186108637578,Espana,Ribera del Duero,0.21045779995660666,Ribera Del Duero Red,1.0,0.0
Alion,Ribera del Duero,2018,0.5,0.0917186108637578,Espana,Ribera del Duero,0.31625081362551527,Ribera Del Duero Red,1.0,0.0
Costers del Siurana,Clos de L'Obac,2010,0.5,0.0854853072128228,Espana,Priorato,0.3289216749837275,Priorat Red,0.5,0.0
Dominio de Es,Vinas Viejas de Soria Ribera Del Duero,2018,0.5,0.08192341941228852,Espana,Ribera del Duero,0.6921241050119331,Ribera Del Duero Red,1.0,0.0
Vina Sastre,Pago de Santa Cruz Gran Reserva Ribera del Duero,2014,0.5,0.08014247551202137,Espana,Ribera del Duero,0.2143632024300282,Ribera Del Duero Red,1.0,0.0
Adama Wines,Tinto,2011,0.5,0.07569011576135352,Espana,Ribera del Duero,0.14536775873291388,Ribera Del Duero Red,1.0,0.0
